Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
1912-01-09;CA-2018-111556;2018-11-20;2018-11-22;First Class;CD-11920;Carlos Daly;Consumer;United States;New York City;New York;1927-06-22;East;OFF-AR-10004602;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;1900-03-08;1900-01-03;1900-01-00;1900-01-19
1912-01-10;CA-2017-108868;2017-09-08;2017-09-12;Standard Class;KB-16585;Ken Black;Corporate;United States;Dallas;Texas;2105-07-24;Central;OFF-AR-10001953;Office Supplies;Art;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;1900-03-10;1900-01-02;1900-01-00;1900-01-06
1912-01-11;CA-2017-108868;2017-09-08;2017-09-12;Standard Class;KB-16585;Ken Black;Corporate;United States;Dallas;Texas;2105-07-24;Central;TEC-PH-10000923;Technology;Phones;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;1900-02-28;1900-01-05;1900-01-00;1900-01-21
1912-01-12;CA-2015-142965;2015-07-20;2015-07-20;Same Day;SW-20245;Scot Wooten;Consumer;United States;Springfield;Ohio;2024-07-30;East;OFF-ST-10002583;Office Supplies;Storage;Fellowes Neat Ideas Storage Cubes;1900-01-25;1900-01-01;1900-01-00;###############################################################################################################################################################################################################################################################
1912-01-13;CA-2015-142965;2015-07-20;2015-07-20;Same Day;SW-20245;Scot Wooten;Consumer;United States;Springfield;Ohio;2024-07-30;East;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;1900-01-27;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1912-01-14;CA-2017-148740;2017-11-15;2017-11-19;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;San Diego;California;2151-12-13;West;TEC-PH-10002549;Technology;Phones;Polycom SoundPoint IP 450 VoIP phone;1900-12-26;1900-01-02;1900-01-00;1900-01-27
1912-01-15;US-2015-138758;2015-07-07;2015-07-11;Standard Class;JL-15835;John Lee;Consumer;United States;Philadelphia;Pennsylvania;1952-05-06;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;1900-06-20;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1912-01-16;US-2015-138758;2015-07-07;2015-07-11;Standard Class;JL-15835;John Lee;Consumer;United States;Philadelphia;Pennsylvania;1952-05-06;East;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";1900-03-09;1900-01-02;1900-01-00;1900-01-12
1912-01-17;CA-2017-131737;2017-03-17;2017-03-17;Same Day;GZ-14470;Gary Zandusky;Consumer;United States;Columbia;Maryland;1957-08-12;East;OFF-EN-10003055;Office Supplies;Envelopes;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;1900-07-17;1900-01-05;1900-01-00;1900-03-29
1912-01-18;CA-2017-131737;2017-03-17;2017-03-17;Same Day;GZ-14470;Gary Zandusky;Consumer;United States;Columbia;Maryland;1957-08-12;East;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;1902-06-19;1900-01-03;1900-01-00;1900-10-23
1912-01-19;CA-2017-131737;2017-03-17;2017-03-17;Same Day;GZ-14470;Gary Zandusky;Consumer;United States;Columbia;Maryland;1957-08-12;East;FUR-FU-10004306;Furniture;Furnishings;Electrix Halogen Magnifier Lamp;1902-08-28;1900-01-05;1900-01-00;1900-09-08
1912-01-20;CA-2017-114538;2017-12-26;2017-12-27;First Class;RC-19825;Roy Collins;Consumer;United States;Colorado Springs;Colorado;2121-07-05;West;OFF-AR-10002445;Office Supplies;Art;SANFORD Major Accent Highlighters;1900-01-11;1900-01-02;1900-01-00;1900-01-02
1912-01-21;CA-2015-127936;2015-09-02;2015-09-04;First Class;CL-12565;Clay Ludtke;Consumer;United States;New York City;New York;1927-05-27;East;OFF-AR-10002445;Office Supplies;Art;SANFORD Major Accent Highlighters;1900-01-21;1900-01-03;1900-01-00;1900-01-08
1912-01-22;CA-2016-164336;2016-07-05;2016-07-10;Standard Class;MW-18220;Mitch Webber;Consumer;United States;Philadelphia;Pennsylvania;1952-05-26;East;TEC-AC-10002345;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;1900-02-03;1900-01-03;1900-01-00;1900-01-02
1912-01-23;CA-2016-164336;2016-07-05;2016-07-10;Standard Class;MW-18220;Mitch Webber;Consumer;United States;Philadelphia;Pennsylvania;1952-05-26;East;OFF-ST-10001558;Office Supplies;Storage;Acco Perma 4000 Stacking Storage Drawers;1900-02-07;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1912-01-24;CA-2017-100041;2017-11-20;2017-11-25;Standard Class;BF-10975;Barbara Fisher;Corporate;United States;Columbus;Indiana;2029-03-24;Central;OFF-PA-10001622;Office Supplies;Paper;"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";1900-01-09;1900-01-02;1900-01-00;1900-01-04
1912-01-25;CA-2017-100041;2017-11-20;2017-11-25;Standard Class;BF-10975;Barbara Fisher;Corporate;United States;Columbus;Indiana;2029-03-24;Central;OFF-PA-10000418;Office Supplies;Paper;Xerox 189;1900-11-09;1900-01-03;1900-01-00;1900-05-29
1912-01-26;CA-2017-100041;2017-11-20;2017-11-25;Standard Class;BF-10975;Barbara Fisher;Corporate;United States;Columbus;Indiana;2029-03-24;Central;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";1900-01-04;1900-01-01;1900-01-00;1900-01-02
1912-01-27;US-2015-154879;2015-05-06;2015-05-11;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Los Angeles;California;2146-06-02;West;OFF-LA-10004425;Office Supplies;Labels;Staple-on labels;1900-01-05;1900-01-02;1900-01-00;1900-01-02
1912-01-28;US-2015-154879;2015-05-06;2015-05-11;Standard Class;SN-20710;Steve Nguyen;Home Office;United States;Los Angeles;California;2146-06-02;West;OFF-AR-10001897;Office Supplies;Art;Model L Table or Wall-Mount Pencil Sharpener;1900-04-16;1900-01-06;1900-01-00;1900-01-30
1912-01-29;CA-2015-130624;2015-06-21;2015-06-24;First Class;TB-21280;Toby Braunhardt;Consumer;United States;New York City;New York;1927-06-11;East;OFF-PA-10003883;Office Supplies;Paper;"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";1900-01-19;1900-01-03;1900-01-00;1900-01-09
1912-01-30;CA-2015-130624;2015-06-21;2015-06-24;First Class;TB-21280;Toby Braunhardt;Consumer;United States;New York City;New York;1927-06-11;East;TEC-PH-10003963;Technology;Phones;GE 2-Jack Phone Line Splitter;1901-09-08;1900-01-03;1900-01-00;1900-06-08
1912-01-31;CA-2015-130624;2015-06-21;2015-06-24;First Class;TB-21280;Toby Braunhardt;Consumer;United States;New York City;New York;1927-06-11;East;OFF-AP-10001303;Office Supplies;Appliances;Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter;1900-02-28;1900-01-03;1900-01-00;1900-01-26
1912-02-01;CA-2018-132339;2018-08-19;2018-08-23;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Lawrence;Massachusetts;1905-01-14;East;OFF-BI-10003925;Office Supplies;Binders;Fellowes PB300 Plastic Comb Binding Machine;1901-01-21;1900-01-01;1900-01-00;1900-06-30
1912-02-02;CA-2015-153983;2015-11-29;2015-12-06;Standard Class;AH-10210;Alan Hwang;Consumer;United States;San Francisco;California;2157-09-10;West;TEC-PH-10004586;Technology;Phones;Wilson SignalBoost 841262 DB PRO Amplifier Kit;1901-07-28;1900-01-02;1900-01-00;1900-03-11
1912-02-03;CA-2015-153983;2015-11-29;2015-12-06;Standard Class;AH-10210;Alan Hwang;Consumer;United States;San Francisco;California;2157-09-10;West;OFF-FA-10003495;Office Supplies;Fasteners;Staples;1900-01-30;1900-01-05;1900-01-00;1900-01-15
1912-02-04;CA-2018-112900;2018-04-09;2018-04-12;Second Class;KL-16645;Ken Lonsdale;Consumer;United States;Detroit;Michigan;2031-12-23;Central;OFF-BI-10002867;Office Supplies;Binders;GBC Recycled Regency Composition Covers;1901-04-22;1900-01-08;1900-01-00;1900-08-06
1912-02-05;CA-2015-160157;2015-12-20;2015-12-27;Standard Class;MH-17455;Mark Hamilton;Consumer;United States;Hamilton;Ohio;2023-03-26;East;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;1900-07-08;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1912-02-06;CA-2015-139633;2015-12-17;2015-12-24;Standard Class;EC-14050;Erin Creighton;Consumer;United States;Columbus;Ohio;2018-05-09;East;OFF-BI-10002954;Office Supplies;Binders;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;1900-01-05;1900-01-04;1900-01-00;###############################################################################################################################################################################################################################################################
1912-02-07;CA-2016-163090;2016-11-17;2016-11-21;Second Class;GH-14665;Greg Hansen;Consumer;United States;Chicago;Illinois;2065-12-09;Central;OFF-SU-10002537;Office Supplies;Supplies;Acme Box Cutter Scissors;1900-02-09;1900-01-05;1900-01-00;1900-01-03
1912-02-08;CA-2015-117016;2015-03-04;2015-03-09;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Margate;Florida;1990-07-09;South;OFF-AR-10001374;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;1900-01-15;1900-01-03;1900-01-00;1900-01-02
1912-02-09;CA-2018-159464;2018-05-18;2018-05-19;First Class;TB-21355;Todd Boyes;Corporate;United States;Sandy Springs;Georgia;1983-01-12;South;OFF-AP-10001492;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length;1900-01-17;1900-01-02;1900-01-00;1900-01-04
1912-02-10;CA-2018-159464;2018-05-18;2018-05-19;First Class;TB-21355;Todd Boyes;Corporate;United States;Sandy Springs;Georgia;1983-01-12;South;FUR-BO-10003546;Furniture;Bookcases;Hon 4-Shelf Metal Bookcases;1900-10-28;1900-01-03;1900-01-00;1900-03-15
1912-02-11;CA-2018-159464;2018-05-18;2018-05-19;First Class;TB-21355;Todd Boyes;Corporate;United States;Sandy Springs;Georgia;1983-01-12;South;TEC-PH-10002185;Technology;Phones;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;1900-02-03;1900-01-05;1900-01-00;1900-01-15
1912-02-12;CA-2018-159464;2018-05-18;2018-05-19;First Class;TB-21355;Todd Boyes;Corporate;United States;Sandy Springs;Georgia;1983-01-12;South;OFF-BI-10000315;Office Supplies;Binders;Poly Designer Cover & Back;1900-04-22;1900-01-06;1900-01-00;1900-02-23
1912-02-13;CA-2018-159464;2018-05-18;2018-05-19;First Class;TB-21355;Todd Boyes;Corporate;United States;Sandy Springs;Georgia;1983-01-12;South;TEC-PH-10002350;Technology;Phones;Apple EarPods with Remote and Mic;1900-02-24;1900-01-02;1900-01-00;1900-01-15
1912-02-14;US-2018-103226;2018-09-22;2018-09-28;Standard Class;DW-13195;David Wiener;Corporate;United States;Albuquerque;New Mexico;2138-06-25;West;OFF-PA-10002666;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;1900-01-27;1900-01-03;1900-01-00;1900-01-12
1912-02-15;CA-2018-119452;2018-03-21;2018-03-27;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Tulsa;Oklahoma;2102-12-19;Central;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;1904-12-09;1900-01-06;1900-01-00;1901-06-06
1912-02-16;CA-2018-147725;2018-09-14;2018-09-14;Same Day;LT-17110;Liz Thompson;Consumer;United States;Orange;New Jersey;1919-04-20;East;OFF-AR-10001725;Office Supplies;Art;Boston Home & Office Model 2000 Electric Pencil Sharpeners;1900-03-10;1900-01-03;1900-01-00;1900-01-18
1912-02-17;CA-2017-168893;2017-11-03;2017-11-08;Second Class;AP-10915;Arthur Prichep;Consumer;United States;Henderson;Kentucky;2016-02-20;South;OFF-FA-10002280;Office Supplies;Fasteners;Advantus Plastic Paper Clips;1900-01-20;1900-01-04;1900-01-00;1900-01-09
1912-02-18;CA-2017-168893;2017-11-03;2017-11-08;Second Class;AP-10915;Arthur Prichep;Consumer;United States;Henderson;Kentucky;2016-02-20;South;OFF-AR-10001770;Office Supplies;Art;Economy #2 Pencils;1900-01-07;1900-01-03;1900-01-00;1900-01-02
1912-02-19;CA-2017-168893;2017-11-03;2017-11-08;Second Class;AP-10915;Arthur Prichep;Consumer;United States;Henderson;Kentucky;2016-02-20;South;FUR-FU-10002885;Furniture;Furnishings;Magna Visual Magnetic Picture Hangers;1900-01-24;1900-01-05;1900-01-00;1900-01-09
1912-02-20;CA-2017-168893;2017-11-03;2017-11-08;Second Class;AP-10915;Arthur Prichep;Consumer;United States;Henderson;Kentucky;2016-02-20;South;OFF-AR-10003772;Office Supplies;Art;Boston 16750 Black Compact Battery Pencil Sharpener;1900-01-08;1900-01-01;1900-01-00;1900-01-02
1912-02-21;CA-2017-168893;2017-11-03;2017-11-08;Second Class;AP-10915;Arthur Prichep;Consumer;United States;Henderson;Kentucky;2016-02-20;South;FUR-TA-10003392;Furniture;Tables;Global Adaptabilities Conference Tables;1902-04-21;1900-01-03;1900-01-00;1900-06-08
1912-02-22;CA-2017-163398;2017-05-03;2017-05-08;Standard Class;CB-12415;Christy Brittain;Consumer;United States;Chicago;Illinois;2066-01-21;Central;OFF-BI-10000014;Office Supplies;Binders;Heavy-Duty E-Z-D Binders;1900-01-02;1900-01-01;1900-01-00;###############################################################################################################################################################################################################################################################
1912-02-23;CA-2017-163398;2017-05-03;2017-05-08;Standard Class;CB-12415;Christy Brittain;Consumer;United States;Chicago;Illinois;2066-01-21;Central;OFF-AR-10003217;Office Supplies;Art;Newell 316;1900-01-27;1900-01-07;1900-01-00;1900-01-02
1912-02-24;CA-2017-163398;2017-05-03;2017-05-08;Standard Class;CB-12415;Christy Brittain;Consumer;United States;Chicago;Illinois;2066-01-21;Central;OFF-AP-10002403;Office Supplies;Appliances;Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors;1900-01-26;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1912-02-25;CA-2017-162726;2017-12-27;2018-01-02;Standard Class;MT-17815;Meg Tillman;Consumer;United States;Port Arthur;Texas;2112-07-28;Central;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;1900-01-10;1900-01-02;1900-01-00;1900-01-03
1912-02-26;CA-2017-162726;2017-12-27;2018-01-02;Standard Class;MT-17815;Meg Tillman;Consumer;United States;Port Arthur;Texas;2112-07-28;Central;OFF-PA-10004041;Office Supplies;Paper;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";1900-01-23;1900-01-04;1900-01-00;1900-01-07
1912-02-27;US-2017-111290;2017-07-22;2017-07-26;Standard Class;DK-13375;Dennis Kane;Consumer;United States;Westland;Michigan;2031-12-03;Central;TEC-AC-10004975;Technology;Accessories;Plantronics Audio 995 Wireless Stereo Headset;1900-04-18;1900-01-01;1900-01-00;1900-02-05
1912-02-28;US-2017-111290;2017-07-22;2017-07-26;Standard Class;DK-13375;Dennis Kane;Consumer;United States;Westland;Michigan;2031-12-03;Central;OFF-ST-10001932;Office Supplies;Storage;Fellowes Staxonsteel Drawer Files;1902-08-22;1900-01-05;1900-01-00;1900-05-14
1912-02-29;US-2017-111290;2017-07-22;2017-07-26;Standard Class;DK-13375;Dennis Kane;Consumer;United States;Westland;Michigan;2031-12-03;Central;OFF-AR-10001761;Office Supplies;Art;Avery Hi-Liter Smear-Safe Highlighters;1900-01-29;1900-01-05;1900-01-00;1900-01-10
1912-03-01;US-2017-111290;2017-07-22;2017-07-26;Standard Class;DK-13375;Dennis Kane;Consumer;United States;Westland;Michigan;2031-12-03;Central;OFF-PA-10002262;Office Supplies;Paper;Xerox 192;1900-02-01;1900-01-05;1900-01-00;1900-01-15
1912-03-02;US-2015-147704;2015-11-16;2015-11-21;Standard Class;SR-20740;Steven Roelle;Home Office;United States;Bloomington;Indiana;2029-10-10;Central;OFF-EN-10004483;Office Supplies;Envelopes;#10 White Business Envelopes,4 1/8 x 9 1/2;1900-03-18;1900-01-05;1900-01-00;1900-02-05
1912-03-03;US-2015-147704;2015-11-16;2015-11-21;Standard Class;SR-20740;Steven Roelle;Home Office;United States;Bloomington;Indiana;2029-10-10;Central;OFF-PA-10003270;Office Supplies;Paper;Xerox 1954;1900-01-31;1900-01-06;1900-01-00;1900-01-14
1912-03-04;US-2015-147704;2015-11-16;2015-11-21;Standard Class;SR-20740;Steven Roelle;Home Office;United States;Bloomington;Indiana;2029-10-10;Central;OFF-BI-10001634;Office Supplies;Binders;Wilson Jones Active Use Binders;1900-01-29;1900-01-04;1900-01-00;1900-01-14
1912-03-05;US-2015-147704;2015-11-16;2015-11-21;Standard Class;SR-20740;Steven Roelle;Home Office;United States;Bloomington;Indiana;2029-10-10;Central;OFF-ST-10000675;Office Supplies;Storage;File Shuttle II and Handi-File, Black;1900-06-17;1900-01-05;1900-01-00;1900-02-11
1912-03-06;CA-2016-121965;2016-06-19;2016-06-23;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Los Angeles;California;2146-06-30;West;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;1900-01-12;1900-01-02;1900-01-00;1900-01-04
1912-03-07;CA-2016-121965;2016-06-19;2016-06-23;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Los Angeles;California;2146-06-30;West;OFF-PA-10004355;Office Supplies;Paper;Xerox 231;1900-01-06;1900-01-01;1900-01-00;1900-01-03
1912-03-08;CA-2016-121965;2016-06-19;2016-06-23;Standard Class;LH-17155;Logan Haushalter;Consumer;United States;Los Angeles;California;2146-06-30;West;OFF-EN-10000056;Office Supplies;Envelopes;Cameo Buff Policy Envelopes;1900-07-04;1900-01-03;1900-01-00;1900-03-27
1912-03-09;CA-2017-147137;2017-07-04;2017-07-06;First Class;AA-10645;Anna Andreadi;Consumer;United States;San Francisco;California;2157-08-28;West;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;1900-01-25;1900-01-05;1900-01-00;1900-01-08
1912-03-10;CA-2017-147137;2017-07-04;2017-07-06;First Class;AA-10645;Anna Andreadi;Consumer;United States;San Francisco;California;2157-08-28;West;OFF-EN-10003567;Office Supplies;Envelopes;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";1900-02-12;1900-01-02;1900-01-00;1900-01-20
1912-03-11;CA-2017-147137;2017-07-04;2017-07-06;First Class;AA-10645;Anna Andreadi;Consumer;United States;San Francisco;California;2157-08-28;West;FUR-BO-10001811;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;1903-07-02;1900-01-05;1900-01-00;1900-08-12
1912-03-12;CA-2017-147137;2017-07-04;2017-07-06;First Class;AA-10645;Anna Andreadi;Consumer;United States;San Francisco;California;2157-08-28;West;OFF-ST-10002486;Office Supplies;Storage;Eldon Shelf Savers Cubes and Bins;1900-01-27;1900-01-04;1900-01-00;1900-01-00
1912-03-13;US-2016-146745;2016-09-03;2016-09-08;Standard Class;AS-10630;Ann Steele;Home Office;United States;San Francisco;California;2157-08-29;West;FUR-CH-10002372;Furniture;Chairs;Office Star - Ergonomically Designed Knee Chair;1900-05-08;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1912-03-14;US-2016-146745;2016-09-03;2016-09-08;Standard Class;AS-10630;Ann Steele;Home Office;United States;San Francisco;California;2157-08-29;West;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;1900-01-06;1900-01-02;1900-01-00;1900-01-02
1912-03-15;CA-2018-115175;2018-08-07;2018-08-12;Standard Class;MC-17575;Matt Collins;Consumer;United States;San Jose;California;2160-06-07;West;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;1900-08-31;1900-01-05;1900-01-00;1900-04-23
1912-03-16;CA-2018-105851;2018-03-13;2018-03-20;Standard Class;SE-20110;Sanjit Engle;Consumer;United States;Denver;Colorado;2119-08-18;West;OFF-SU-10002881;Office Supplies;Supplies;Martin Yale Chadless Opener Electric Letter Opener;1903-08-24;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1912-03-17;US-2018-125717;2018-09-28;2018-10-01;First Class;DS-13030;Darrin Sayre;Home Office;United States;Aurora;Colorado;2119-01-24;West;FUR-FU-10001979;Furniture;Furnishings;Dana Halogen Swing-Arm Architect Lamp;1900-02-01;1900-01-01;1900-01-00;1900-01-03
1912-03-18;US-2018-125717;2018-09-28;2018-10-01;First Class;DS-13030;Darrin Sayre;Home Office;United States;Aurora;Colorado;2119-01-24;West;OFF-ST-10001522;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;1900-05-26;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1912-03-19;US-2018-125717;2018-09-28;2018-10-01;First Class;DS-13030;Darrin Sayre;Home Office;United States;Aurora;Colorado;2119-01-24;West;TEC-AC-10003657;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;1900-02-23;1900-01-02;1900-01-00;1900-01-01
1912-03-20;US-2018-125717;2018-09-28;2018-10-01;First Class;DS-13030;Darrin Sayre;Home Office;United States;Aurora;Colorado;2119-01-24;West;OFF-BI-10001718;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;1900-03-16;1900-01-04;1900-01-00;###############################################################################################################################################################################################################################################################
1912-03-21;US-2018-125717;2018-09-28;2018-10-01;First Class;DS-13030;Darrin Sayre;Home Office;United States;Aurora;Colorado;2119-01-24;West;OFF-PA-10003022;Office Supplies;Paper;Xerox 1992;1900-01-14;1900-01-03;1900-01-00;1900-01-05
1912-03-22;US-2018-125717;2018-09-28;2018-10-01;First Class;DS-13030;Darrin Sayre;Home Office;United States;Aurora;Colorado;2119-01-24;West;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;1900-07-27;1900-01-02;1900-01-00;1900-01-26
1912-03-23;CA-2016-163895;2016-08-07;2016-08-11;Standard Class;NS-18640;Noel Staavos;Corporate;United States;Boise;Idaho;2129-03-03;West;OFF-BI-10004970;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";1900-01-03;1900-01-01;1900-01-00;1900-01-01
1912-03-24;CA-2018-168641;2018-11-24;2018-12-01;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;1927-06-22;East;OFF-AR-10003759;Office Supplies;Art;Crayola Anti Dust Chalk, 12/Pack;1900-01-16;1900-01-09;1900-01-00;1900-01-07
1912-03-25;CA-2018-168641;2018-11-24;2018-12-01;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;1927-06-22;East;OFF-EN-10003001;Office Supplies;Envelopes;Ames Color-File Green Diamond Border X-ray Mailers;1900-06-15;1900-01-02;1900-01-00;1900-03-18
1912-03-26;CA-2018-168641;2018-11-24;2018-12-01;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;1927-06-22;East;FUR-BO-10000780;Furniture;Bookcases;O'Sullivan Plantations 2-Door Library in Landvery Oak;1900-11-16;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1912-03-27;CA-2018-168641;2018-11-24;2018-12-01;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;1927-06-22;East;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;1900-01-12;1900-01-02;1900-01-00;1900-01-06
1912-03-28;CA-2018-156895;2018-05-08;2018-05-12;Standard Class;DJ-13510;Don Jones;Corporate;United States;Philadelphia;Pennsylvania;1952-05-26;East;FUR-CH-10003535;Furniture;Chairs;Global Armless Task Chair, Royal Blue;1900-05-07;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1912-03-29;CA-2018-121300;2018-09-29;2018-09-29;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;2020-08-17;East;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;1900-03-03;1900-01-01;1900-01-00;###############################################################################################################################################################################################################################################################
1912-03-30;CA-2018-121300;2018-09-29;2018-09-29;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;2020-08-17;East;TEC-AC-10004571;Technology;Accessories;Logitech G700s Rechargeable Gaming Mouse;1900-08-26;1900-01-03;1900-01-00;1900-03-05
1912-03-31;CA-2018-121300;2018-09-29;2018-09-29;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;2020-08-17;East;FUR-TA-10004442;Furniture;Tables;Riverside Furniture Stanwyck Manor Table Series;1900-12-09;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1912-04-01;CA-2018-121300;2018-09-29;2018-09-29;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;2020-08-17;East;OFF-PA-10002787;Office Supplies;Paper;Xerox 227;1900-01-15;1900-01-03;1900-01-00;1900-01-05
1912-04-02;CA-2018-121300;2018-09-29;2018-09-29;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;2020-08-17;East;FUR-FU-10004586;Furniture;Furnishings;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;1900-01-21;1900-01-04;1900-01-00;1900-01-07
1912-04-03;CA-2018-121300;2018-09-29;2018-09-29;Same Day;MG-17680;Maureen Gastineau;Home Office;United States;Mentor;Ohio;2020-08-17;East;OFF-PA-10002606;Office Supplies;Paper;Xerox 1928;1900-01-08;1900-01-02;1900-01-00;1900-01-02
1912-04-04;CA-2018-130211;2018-10-22;2018-10-22;Same Day;BD-11620;Brian DeCherney;Consumer;United States;Lawton;Oklahoma;2101-03-31;Central;OFF-ST-10000129;Office Supplies;Storage;Fellowes Recycled Storage Drawers;1900-11-28;1900-01-03;1900-01-00;1900-01-23
1912-04-05;CA-2018-130211;2018-10-22;2018-10-22;Same Day;BD-11620;Brian DeCherney;Consumer;United States;Lawton;Oklahoma;2101-03-31;Central;FUR-TA-10003748;Furniture;Tables;Bevis 36 x 72 Conference Tables;1900-09-04;1900-01-02;1900-01-00;1900-02-23
1912-04-06;CA-2015-147235;2015-03-24;2015-03-28;Standard Class;CD-11920;Carlos Daly;Consumer;United States;New York City;New York;1927-06-11;East;OFF-PA-10004948;Office Supplies;Paper;Xerox 190;1900-01-24;1900-01-05;1900-01-00;1900-01-11
1912-04-07;CA-2017-109365;2017-11-03;2017-11-08;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Los Angeles;California;2146-07-17;West;OFF-FA-10001561;Office Supplies;Fasteners;Stockwell Push Pins;1900-01-15;1900-01-07;1900-01-00;1900-01-05
1912-04-08;CA-2017-109365;2017-11-03;2017-11-08;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Los Angeles;California;2146-07-17;West;OFF-AP-10002998;Office Supplies;Appliances;Holmes 99% HEPA Air Purifier;1900-02-12;1900-01-02;1900-01-00;1900-01-14
1912-04-09;CA-2017-109365;2017-11-03;2017-11-08;Standard Class;XP-21865;Xylona Preis;Consumer;United States;Los Angeles;California;2146-07-17;West;OFF-BI-10003981;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";1900-02-12;1900-01-12;1900-01-00;1900-01-15
